order_date;document_number;costumer;product;unit_price;document_value;implant_date
09/03/2024;6418;83;1;100;100;15/02/2024
09/03/2024;6419;84;6;30;180;23/02/2024
09/03/2024;6420;84;1;100;100;23/02/2024
09/03/2024;6421;84;2;105;210;23/02/2024
09/03/2024;6422;85;4;150;600;29/02/2024
09/03/2024;6423;85;6;30;180;29/02/2024
09/03/2024;6424;86;7;40;280;03/03/2024
09/03/2024;6425;86;10;200;2000;03/03/2024
09/03/2024;6426;86;8;190;1520;03/03/2024
09/03/2024;6427;87;1;100;100;04/03/2024
09/03/2024;6428;87;8;190;1520;04/03/2024
10/03/2024;6429;5;6;30;180;31/01/2023
10/03/2024;6430;6;4;150;600;01/02/2023
10/03/2024;6431;7;8;190;1520;06/02/2023
10/03/2024;6432;10;5;90;450;14/02/2023
10/03/2024;6433;11;3;120;360;16/02/2023
10/03/2024;6434;18;5;90;450;18/03/2023
10/03/2024;6435;38;2;105;210;13/07/2023
10/03/2024;6436;42;9;200;1800;24/07/2023
10/03/2024;6437;44;1;100;100;29/07/2023
10/03/2024;6438;46;10;200;2000;27/08/2023
10/03/2024;6439;47;8;190;1520;28/08/2023
10/03/2024;6440;51;7;40;280;14/09/2023
10/03/2024;6441;53;10;200;2000;21/09/2023
10/03/2024;6442;55;9;200;1800;22/09/2023
10/03/2024;6443;56;6;30;180;26/09/2023
10/03/2024;6444;62;7;40;280;07/11/2023
10/03/2024;6445;64;1;100;100;14/11/2023
10/03/2024;6446;65;4;150;600;17/11/2023
10/03/2024;6447;65;8;190;1520;17/11/2023
10/03/2024;6448;68;7;40;280;02/12/2023
10/03/2024;6449;69;1;100;100;03/12/2023
10/03/2024;6450;69;2;105;210;03/12/2023
10/03/2024;6451;70;4;150;600;08/12/2023
10/03/2024;6452;70;4;150;600;08/12/2023
10/03/2024;6453;70;9;200;1800;08/12/2023
10/03/2024;6454;71;9;200;1800;12/12/2023
10/03/2024;6455;73;4;150;600;20/12/2023
10/03/2024;6456;75;10;200;2000;29/12/2023
10/03/2024;6457;76;7;40;280;10/01/2024
10/03/2024;6458;76;10;200;2000;10/01/2024
10/03/2024;6459;77;10;200;2000;10/01/2024
10/03/2024;6460;77;8;190;1520;10/01/2024
10/03/2024;6461;78;6;30;180;12/01/2024
10/03/2024;6462;78;9;200;1800;12/01/2024
10/03/2024;6463;80;6;30;180;23/01/2024
10/03/2024;6464;81;9;200;1800;25/01/2024
10/03/2024;6465;81;2;105;210;25/01/2024
10/03/2024;6466;82;9;200;1800;05/02/2024
10/03/2024;6467;83;1;100;100;15/02/2024
10/03/2024;6468;84;3;120;360;23/02/2024
10/03/2024;6469;85;4;150;600;29/02/2024
10/03/2024;6470;85;2;105;210;29/02/2024
10/03/2024;6471;86;2;105;210;03/03/2024
10/03/2024;6472;88;8;190;1520;08/03/2024
10/03/2024;6473;88;4;150;600;08/03/2024
10/03/2024;6474;88;10;200;2000;08/03/2024
10/03/2024;6475;89;10;200;2000;10/03/2024
11/03/2024;6476;5;1;100;100;31/01/2023
11/03/2024;6477;7;5;90;450;06/02/2023
11/03/2024;6478;9;3;120;360;09/02/2023
11/03/2024;6479;13;9;200;1800;03/03/2023
11/03/2024;6480;18;1;100;100;18/03/2023
11/03/2024;6481;26;9;200;1800;26/04/2023
11/03/2024;6482;27;7;40;280;04/05/2023
11/03/2024;6483;30;1;100;100;23/05/2023
11/03/2024;6484;35;10;200;2000;17/06/2023
11/03/2024;6485;42;10;200;2000;24/07/2023
11/03/2024;6486;45;8;190;1520;30/07/2023
11/03/2024;6487;49;2;105;210;30/08/2023
11/03/2024;6488;53;7;40;280;21/09/2023
11/03/2024;6489;55;3;120;360;22/09/2023
11/03/2024;6490;56;2;105;210;26/09/2023
11/03/2024;6491;58;1;100;100;12/10/2023
11/03/2024;6492;62;9;200;1800;07/11/2023
11/03/2024;6493;62;4;150;600;07/11/2023
11/03/2024;6494;63;2;105;210;07/11/2023
11/03/2024;6495;67;8;190;1520;24/11/2023
11/03/2024;6496;69;2;105;210;03/12/2023
11/03/2024;6497;69;5;90;450;03/12/2023
11/03/2024;6498;70;9;200;1800;08/12/2023
11/03/2024;6499;74;8;190;1520;25/12/2023
11/03/2024;6500;75;7;40;280;29/12/2023
11/03/2024;6501;78;3;120;360;12/01/2024
11/03/2024;6502;79;9;200;1800;18/01/2024
11/03/2024;6503;79;6;30;180;18/01/2024
11/03/2024;6504;79;8;190;1520;18/01/2024
11/03/2024;6505;80;4;150;600;23/01/2024
11/03/2024;6506;82;7;40;280;05/02/2024
11/03/2024;6507;83;1;100;100;15/02/2024
11/03/2024;6508;84;6;30;180;23/02/2024
11/03/2024;6509;84;7;40;280;23/02/2024
11/03/2024;6510;85;6;30;180;29/02/2024
11/03/2024;6511;86;2;105;210;03/03/2024
11/03/2024;6512;86;2;105;210;03/03/2024
11/03/2024;6513;86;9;200;1800;03/03/2024
11/03/2024;6514;87;3;120;360;04/03/2024
11/03/2024;6515;87;7;40;280;04/03/2024
11/03/2024;6516;88;1;100;100;08/03/2024
11/03/2024;6517;88;1;100;100;08/03/2024
11/03/2024;6518;88;4;150;600;08/03/2024
11/03/2024;6519;89;10;200;2000;10/03/2024
12/03/2024;6520;7;2;105;210;06/02/2023
12/03/2024;6521;9;4;150;600;09/02/2023
12/03/2024;6522;30;4;150;600;23/05/2023
12/03/2024;6523;37;2;105;210;10/07/2023
12/03/2024;6524;40;10;200;2000;15/07/2023
12/03/2024;6525;43;5;90;450;26/07/2023
12/03/2024;6526;43;2;105;210;26/07/2023
12/03/2024;6527;50;5;90;450;04/09/2023
12/03/2024;6528;52;4;150;600;17/09/2023
12/03/2024;6529;53;1;100;100;21/09/2023
12/03/2024;6530;57;4;150;600;02/10/2023
12/03/2024;6531;58;7;40;280;12/10/2023
12/03/2024;6532;60;10;200;2000;19/10/2023
12/03/2024;6533;60;2;105;210;19/10/2023
12/03/2024;6534;61;2;105;210;04/11/2023
12/03/2024;6535;62;5;90;450;07/11/2023
12/03/2024;6536;64;2;105;210;14/11/2023
12/03/2024;6537;66;6;30;180;23/11/2023
12/03/2024;6538;67;5;90;450;24/11/2023
12/03/2024;6539;75;5;90;450;29/12/2023
12/03/2024;6540;75;9;200;1800;29/12/2023
12/03/2024;6541;76;1;100;100;10/01/2024
12/03/2024;6542;76;2;105;210;10/01/2024
12/03/2024;6543;76;9;200;1800;10/01/2024
12/03/2024;6544;76;4;150;600;10/01/2024
12/03/2024;6545;77;2;105;210;10/01/2024
12/03/2024;6546;77;1;100;100;10/01/2024
12/03/2024;6547;77;4;150;600;10/01/2024
12/03/2024;6548;80;6;30;180;23/01/2024
12/03/2024;6549;81;1;100;100;25/01/2024
12/03/2024;6550;81;9;200;1800;25/01/2024
12/03/2024;6551;82;1;100;100;05/02/2024
12/03/2024;6552;83;10;200;2000;15/02/2024
12/03/2024;6553;83;8;190;1520;15/02/2024
12/03/2024;6554;84;6;30;180;23/02/2024
12/03/2024;6555;85;4;150;600;29/02/2024
12/03/2024;6556;85;3;120;360;29/02/2024
12/03/2024;6557;86;9;200;1800;03/03/2024
12/03/2024;6558;88;6;30;180;08/03/2024
12/03/2024;6559;89;4;150;600;10/03/2024
12/03/2024;6560;89;6;30;180;10/03/2024
13/03/2024;6561;1;4;150;600;01/01/2023
13/03/2024;6562;3;9;200;1800;15/01/2023
13/03/2024;6563;17;5;90;450;16/03/2023
13/03/2024;6564;18;6;30;180;18/03/2023
13/03/2024;6565;25;6;30;180;25/04/2023
13/03/2024;6566;27;10;200;2000;04/05/2023
13/03/2024;6567;27;2;105;210;04/05/2023
13/03/2024;6568;28;9;200;1800;08/05/2023
13/03/2024;6569;28;10;200;2000;08/05/2023
13/03/2024;6570;34;9;200;1800;09/06/2023
13/03/2024;6571;37;5;90;450;10/07/2023
13/03/2024;6572;42;8;190;1520;24/07/2023
13/03/2024;6573;44;1;100;100;29/07/2023
13/03/2024;6574;47;6;30;180;28/08/2023
13/03/2024;6575;48;8;190;1520;29/08/2023
13/03/2024;6576;49;8;190;1520;30/08/2023
13/03/2024;6577;50;1;100;100;04/09/2023
13/03/2024;6578;51;6;30;180;14/09/2023
13/03/2024;6579;53;7;40;280;21/09/2023
13/03/2024;6580;54;10;200;2000;22/09/2023
13/03/2024;6581;56;8;190;1520;26/09/2023
13/03/2024;6582;60;7;40;280;19/10/2023
13/03/2024;6583;60;10;200;2000;19/10/2023
13/03/2024;6584;60;8;190;1520;19/10/2023
13/03/2024;6585;64;4;150;600;14/11/2023
13/03/2024;6586;65;1;100;100;17/11/2023
13/03/2024;6587;66;3;120;360;23/11/2023
13/03/2024;6588;69;9;200;1800;03/12/2023
13/03/2024;6589;69;3;120;360;03/12/2023
13/03/2024;6590;71;7;40;280;12/12/2023
13/03/2024;6591;72;2;105;210;18/12/2023
13/03/2024;6592;72;5;90;450;18/12/2023
13/03/2024;6593;75;8;190;1520;29/12/2023
13/03/2024;6594;75;5;90;450;29/12/2023
13/03/2024;6595;78;9;200;1800;12/01/2024
13/03/2024;6596;78;1;100;100;12/01/2024
13/03/2024;6597;80;3;120;360;23/01/2024
13/03/2024;6598;84;8;190;1520;23/02/2024
13/03/2024;6599;85;6;30;180;29/02/2024
13/03/2024;6600;88;1;100;100;08/03/2024
13/03/2024;6601;89;6;30;180;10/03/2024
14/03/2024;6602;12;6;30;180;19/02/2023
14/03/2024;6603;17;6;30;180;16/03/2023
14/03/2024;6604;19;9;200;1800;27/03/2023
14/03/2024;6605;21;7;40;280;01/04/2023
14/03/2024;6606;22;10;200;2000;03/04/2023
14/03/2024;6607;29;4;150;600;13/05/2023
14/03/2024;6608;34;10;200;2000;09/06/2023
14/03/2024;6609;36;8;190;1520;09/07/2023
14/03/2024;6610;39;2;105;210;15/07/2023
14/03/2024;6611;41;7;40;280;24/07/2023
14/03/2024;6612;43;10;200;2000;26/07/2023
14/03/2024;6613;44;4;150;600;29/07/2023
14/03/2024;6614;47;8;190;1520;28/08/2023
14/03/2024;6615;47;2;105;210;28/08/2023
14/03/2024;6616;54;3;120;360;22/09/2023
14/03/2024;6617;55;5;90;450;22/09/2023
14/03/2024;6618;59;9;200;1800;18/10/2023
14/03/2024;6619;61;2;105;210;04/11/2023
14/03/2024;6620;61;1;100;100;04/11/2023
14/03/2024;6621;64;3;120;360;14/11/2023
14/03/2024;6622;66;6;30;180;23/11/2023
14/03/2024;6623;69;2;105;210;03/12/2023
14/03/2024;6624;72;5;90;450;18/12/2023
14/03/2024;6625;74;9;200;1800;25/12/2023
14/03/2024;6626;75;5;90;450;29/12/2023
14/03/2024;6627;76;6;30;180;10/01/2024
14/03/2024;6628;78;4;150;600;12/01/2024
14/03/2024;6629;78;5;90;450;12/01/2024
14/03/2024;6630;79;3;120;360;18/01/2024
14/03/2024;6631;79;3;120;360;18/01/2024
14/03/2024;6632;80;3;120;360;23/01/2024
14/03/2024;6633;80;8;190;1520;23/01/2024
14/03/2024;6634;81;6;30;180;25/01/2024
14/03/2024;6635;81;1;100;100;25/01/2024
14/03/2024;6636;82;4;150;600;05/02/2024
14/03/2024;6637;83;1;100;100;15/02/2024
14/03/2024;6638;83;4;150;600;15/02/2024
14/03/2024;6639;84;10;200;2000;23/02/2024
14/03/2024;6640;85;3;120;360;29/02/2024
14/03/2024;6641;86;9;200;1800;03/03/2024
14/03/2024;6642;86;4;150;600;03/03/2024
14/03/2024;6643;86;1;100;100;03/03/2024
14/03/2024;6644;88;3;120;360;08/03/2024
14/03/2024;6645;88;1;100;100;08/03/2024
14/03/2024;6646;89;4;150;600;10/03/2024
14/03/2024;6647;89;9;200;1800;10/03/2024
14/03/2024;6648;89;9;200;1800;10/03/2024
15/03/2024;6649;11;9;200;1800;16/02/2023
15/03/2024;6650;12;3;120;360;19/02/2023
15/03/2024;6651;23;3;120;360;13/04/2023
15/03/2024;6652;24;2;105;210;22/04/2023
15/03/2024;6653;26;9;200;1800;26/04/2023
15/03/2024;6654;28;9;200;1800;08/05/2023
15/03/2024;6655;29;3;120;360;13/05/2023
15/03/2024;6656;31;2;105;210;23/05/2023
15/03/2024;6657;36;9;200;1800;09/07/2023
15/03/2024;6658;43;6;30;180;26/07/2023
15/03/2024;6659;43;2;105;210;26/07/2023
15/03/2024;6660;47;10;200;2000;28/08/2023
15/03/2024;6661;48;7;40;280;29/08/2023
15/03/2024;6662;49;7;40;280;30/08/2023
15/03/2024;6663;49;3;120;360;30/08/2023
15/03/2024;6664;54;7;40;280;22/09/2023
15/03/2024;6665;56;3;120;360;26/09/2023
15/03/2024;6666;57;6;30;180;02/10/2023
15/03/2024;6667;61;10;200;2000;04/11/2023
15/03/2024;6668;62;10;200;2000;07/11/2023
15/03/2024;6669;62;5;90;450;07/11/2023
15/03/2024;6670;63;9;200;1800;07/11/2023
15/03/2024;6671;64;10;200;2000;14/11/2023
15/03/2024;6672;64;7;40;280;14/11/2023
15/03/2024;6673;65;3;120;360;17/11/2023
15/03/2024;6674;68;7;40;280;02/12/2023
15/03/2024;6675;69;6;30;180;03/12/2023
15/03/2024;6676;71;3;120;360;12/12/2023
15/03/2024;6677;71;4;150;600;12/12/2023
15/03/2024;6678;71;5;90;450;12/12/2023
15/03/2024;6679;72;10;200;2000;18/12/2023
15/03/2024;6680;72;4;150;600;18/12/2023
15/03/2024;6681;73;8;190;1520;20/12/2023
15/03/2024;6682;73;8;190;1520;20/12/2023
15/03/2024;6683;76;4;150;600;10/01/2024
15/03/2024;6684;77;6;30;180;10/01/2024
15/03/2024;6685;79;5;90;450;18/01/2024
15/03/2024;6686;84;10;200;2000;23/02/2024
15/03/2024;6687;84;8;190;1520;23/02/2024
15/03/2024;6688;84;10;200;2000;23/02/2024
15/03/2024;6689;85;10;200;2000;29/02/2024
15/03/2024;6690;86;3;120;360;03/03/2024
15/03/2024;6691;86;7;40;280;03/03/2024
15/03/2024;6692;87;7;40;280;04/03/2024
15/03/2024;6693;88;2;105;210;08/03/2024
15/03/2024;6694;88;5;90;450;08/03/2024
15/03/2024;6695;89;9;200;1800;10/03/2024
16/03/2024;6696;1;8;190;1520;01/01/2023
16/03/2024;6697;16;10;200;2000;10/03/2023
16/03/2024;6698;24;9;200;1800;22/04/2023
16/03/2024;6699;36;4;150;600;09/07/2023
16/03/2024;6700;38;2;105;210;13/07/2023
16/03/2024;6701;40;10;200;2000;15/07/2023
16/03/2024;6702;42;7;40;280;24/07/2023
16/03/2024;6703;45;2;105;210;30/07/2023
16/03/2024;6704;49;3;120;360;30/08/2023
16/03/2024;6705;50;10;200;2000;04/09/2023
16/03/2024;6706;50;2;105;210;04/09/2023
16/03/2024;6707;53;6;30;180;21/09/2023
16/03/2024;6708;53;3;120;360;21/09/2023
16/03/2024;6709;62;5;90;450;07/11/2023
16/03/2024;6710;62;8;190;1520;07/11/2023
16/03/2024;6711;62;10;200;2000;07/11/2023
16/03/2024;6712;66;6;30;180;23/11/2023
16/03/2024;6713;66;4;150;600;23/11/2023
16/03/2024;6714;66;3;120;360;23/11/2023
16/03/2024;6715;66;2;105;210;23/11/2023
16/03/2024;6716;67;8;190;1520;24/11/2023
16/03/2024;6717;67;4;150;600;24/11/2023
16/03/2024;6718;68;7;40;280;02/12/2023
16/03/2024;6719;68;5;90;450;02/12/2023
16/03/2024;6720;69;10;200;2000;03/12/2023
16/03/2024;6721;71;9;200;1800;12/12/2023
16/03/2024;6722;72;10;200;2000;18/12/2023
16/03/2024;6723;73;6;30;180;20/12/2023
16/03/2024;6724;73;3;120;360;20/12/2023
16/03/2024;6725;75;3;120;360;29/12/2023
16/03/2024;6726;79;8;190;1520;18/01/2024
16/03/2024;6727;80;7;40;280;23/01/2024
16/03/2024;6728;81;5;90;450;25/01/2024
16/03/2024;6729;82;6;30;180;05/02/2024
16/03/2024;6730;85;9;200;1800;29/02/2024
16/03/2024;6731;85;8;190;1520;29/02/2024
16/03/2024;6732;85;4;150;600;29/02/2024
16/03/2024;6733;85;2;105;210;29/02/2024
16/03/2024;6734;85;2;105;210;29/02/2024
16/03/2024;6735;85;6;30;180;29/02/2024
16/03/2024;6736;86;1;100;100;03/03/2024
16/03/2024;6737;87;6;30;180;04/03/2024
16/03/2024;6738;88;8;190;1520;08/03/2024
16/03/2024;6739;89;3;120;360;10/03/2024
17/03/2024;6740;4;10;200;2000;17/01/2023
17/03/2024;6741;10;1;100;100;14/02/2023
17/03/2024;6742;17;6;30;180;16/03/2023
17/03/2024;6743;20;7;40;280;29/03/2023
17/03/2024;6744;25;4;150;600;25/04/2023
17/03/2024;6745;28;9;200;1800;08/05/2023
17/03/2024;6746;29;7;40;280;13/05/2023
17/03/2024;6747;30;3;120;360;23/05/2023
17/03/2024;6748;39;7;40;280;15/07/2023
17/03/2024;6749;41;10;200;2000;24/07/2023
17/03/2024;6750;42;2;105;210;24/07/2023
17/03/2024;6751;48;4;150;600;29/08/2023
17/03/2024;6752;49;4;150;600;30/08/2023
17/03/2024;6753;53;2;105;210;21/09/2023
17/03/2024;6754;53;7;40;280;21/09/2023
17/03/2024;6755;60;2;105;210;19/10/2023
17/03/2024;6756;65;5;90;450;17/11/2023
17/03/2024;6757;65;4;150;600;17/11/2023
17/03/2024;6758;67;1;100;100;24/11/2023
17/03/2024;6759;68;4;150;600;02/12/2023
17/03/2024;6760;68;6;30;180;02/12/2023
17/03/2024;6761;72;7;40;280;18/12/2023
17/03/2024;6762;72;4;150;600;18/12/2023
17/03/2024;6763;74;3;120;360;25/12/2023
17/03/2024;6764;75;8;190;1520;29/12/2023
17/03/2024;6765;77;1;100;100;10/01/2024
17/03/2024;6766;77;5;90;450;10/01/2024
17/03/2024;6767;82;8;190;1520;05/02/2024
17/03/2024;6768;82;9;200;1800;05/02/2024
17/03/2024;6769;82;1;100;100;05/02/2024
17/03/2024;6770;83;10;200;2000;15/02/2024
17/03/2024;6771;84;5;90;450;23/02/2024
17/03/2024;6772;84;3;120;360;23/02/2024
17/03/2024;6773;85;5;90;450;29/02/2024
17/03/2024;6774;85;1;100;100;29/02/2024
17/03/2024;6775;86;1;100;100;03/03/2024
17/03/2024;6776;86;4;150;600;03/03/2024
17/03/2024;6777;86;3;120;360;03/03/2024
17/03/2024;6778;86;1;100;100;03/03/2024
17/03/2024;6779;86;10;200;2000;03/03/2024
17/03/2024;6780;86;4;150;600;03/03/2024
17/03/2024;6781;87;10;200;2000;04/03/2024
17/03/2024;6782;88;3;120;360;08/03/2024
17/03/2024;6783;88;4;150;600;08/03/2024
17/03/2024;6784;89;4;150;600;10/03/2024
17/03/2024;6785;89;1;100;100;10/03/2024
18/03/2024;6786;8;2;105;210;06/02/2023
18/03/2024;6787;15;1;100;100;10/03/2023
18/03/2024;6788;16;6;30;180;10/03/2023
18/03/2024;6789;24;9;200;1800;22/04/2023
18/03/2024;6790;26;4;150;600;26/04/2023
18/03/2024;6791;44;2;105;210;29/07/2023
18/03/2024;6792;46;2;105;210;27/08/2023
18/03/2024;6793;46;4;150;600;27/08/2023
18/03/2024;6794;46;10;200;2000;27/08/2023
18/03/2024;6795;49;4;150;600;30/08/2023
18/03/2024;6796;50;6;30;180;04/09/2023
18/03/2024;6797;50;9;200;1800;04/09/2023
18/03/2024;6798;51;6;30;180;14/09/2023
18/03/2024;6799;52;2;105;210;17/09/2023
18/03/2024;6800;53;6;30;180;21/09/2023
18/03/2024;6801;59;7;40;280;18/10/2023
18/03/2024;6802;66;8;190;1520;23/11/2023
18/03/2024;6803;67;8;190;1520;24/11/2023
18/03/2024;6804;67;4;150;600;24/11/2023
18/03/2024;6805;72;2;105;210;18/12/2023
18/03/2024;6806;73;8;190;1520;20/12/2023
18/03/2024;6807;77;8;190;1520;10/01/2024
18/03/2024;6808;78;7;40;280;12/01/2024
18/03/2024;6809;79;3;120;360;18/01/2024
18/03/2024;6810;79;10;200;2000;18/01/2024
18/03/2024;6811;80;8;190;1520;23/01/2024
18/03/2024;6812;81;7;40;280;25/01/2024
18/03/2024;6813;81;2;105;210;25/01/2024
18/03/2024;6814;84;4;150;600;23/02/2024
18/03/2024;6815;85;8;190;1520;29/02/2024
18/03/2024;6816;85;8;190;1520;29/02/2024
18/03/2024;6817;85;10;200;2000;29/02/2024
18/03/2024;6818;85;6;30;180;29/02/2024
18/03/2024;6819;86;4;150;600;03/03/2024
18/03/2024;6820;86;7;40;280;03/03/2024
18/03/2024;6821;86;5;90;450;03/03/2024
18/03/2024;6822;87;8;190;1520;04/03/2024
18/03/2024;6823;87;1;100;100;04/03/2024
18/03/2024;6824;87;10;200;2000;04/03/2024
18/03/2024;6825;87;3;120;360;04/03/2024
18/03/2024;6826;87;4;150;600;04/03/2024
18/03/2024;6827;88;9;200;1800;08/03/2024
18/03/2024;6828;88;5;90;450;08/03/2024
18/03/2024;6829;89;5;90;450;10/03/2024
18/03/2024;6830;89;1;100;100;10/03/2024
18/03/2024;6831;89;9;200;1800;10/03/2024
19/03/2024;6832;12;7;40;280;19/02/2023
19/03/2024;6833;13;2;105;210;03/03/2023
19/03/2024;6834;15;3;120;360;10/03/2023
19/03/2024;6835;20;7;40;280;29/03/2023
19/03/2024;6836;22;2;105;210;03/04/2023
19/03/2024;6837;25;8;190;1520;25/04/2023
19/03/2024;6838;30;9;200;1800;23/05/2023
19/03/2024;6839;38;4;150;600;13/07/2023
19/03/2024;6840;39;3;120;360;15/07/2023
19/03/2024;6841;42;2;105;210;24/07/2023
19/03/2024;6842;46;7;40;280;27/08/2023
19/03/2024;6843;48;9;200;1800;29/08/2023
19/03/2024;6844;49;3;120;360;30/08/2023
19/03/2024;6845;50;3;120;360;04/09/2023
19/03/2024;6846;52;2;105;210;17/09/2023
19/03/2024;6847;53;1;100;100;21/09/2023
19/03/2024;6848;55;5;90;450;22/09/2023
19/03/2024;6849;55;3;120;360;22/09/2023
19/03/2024;6850;57;7;40;280;02/10/2023
19/03/2024;6851;58;5;90;450;12/10/2023
19/03/2024;6852;59;2;105;210;18/10/2023
19/03/2024;6853;61;6;30;180;04/11/2023
19/03/2024;6854;61;10;200;2000;04/11/2023
19/03/2024;6855;65;10;200;2000;17/11/2023
19/03/2024;6856;65;9;200;1800;17/11/2023
19/03/2024;6857;67;5;90;450;24/11/2023
19/03/2024;6858;68;5;90;450;02/12/2023
19/03/2024;6859;68;5;90;450;02/12/2023
19/03/2024;6860;69;7;40;280;03/12/2023
19/03/2024;6861;69;9;200;1800;03/12/2023
19/03/2024;6862;72;5;90;450;18/12/2023
19/03/2024;6863;72;10;200;2000;18/12/2023
19/03/2024;6864;74;4;150;600;25/12/2023
19/03/2024;6865;77;4;150;600;10/01/2024
19/03/2024;6866;77;4;150;600;10/01/2024
19/03/2024;6867;79;7;40;280;18/01/2024
19/03/2024;6868;80;2;105;210;23/01/2024
19/03/2024;6869;82;9;200;1800;05/02/2024
19/03/2024;6870;83;2;105;210;15/02/2024
19/03/2024;6871;84;4;150;600;23/02/2024
19/03/2024;6872;84;5;90;450;23/02/2024
19/03/2024;6873;85;5;90;450;29/02/2024
19/03/2024;6874;85;9;200;1800;29/02/2024
19/03/2024;6875;85;1;100;100;29/02/2024
19/03/2024;6876;86;1;100;100;03/03/2024
19/03/2024;6877;88;10;200;2000;08/03/2024
19/03/2024;6878;88;5;90;450;08/03/2024
19/03/2024;6879;88;10;200;2000;08/03/2024
19/03/2024;6880;88;7;40;280;08/03/2024
19/03/2024;6881;88;6;30;180;08/03/2024
19/03/2024;6882;89;4;150;600;10/03/2024
19/03/2024;6883;89;3;120;360;10/03/2024
20/03/2024;6884;3;1;100;100;15/01/2023
20/03/2024;6885;7;4;150;600;06/02/2023
20/03/2024;6886;8;10;200;2000;06/02/2023
20/03/2024;6887;9;8;190;1520;09/02/2023
20/03/2024;6888;14;4;150;600;03/03/2023
20/03/2024;6889;17;5;90;450;16/03/2023
20/03/2024;6890;18;7;40;280;18/03/2023
20/03/2024;6891;18;4;150;600;18/03/2023
20/03/2024;6892;29;4;150;600;13/05/2023
20/03/2024;6893;29;9;200;1800;13/05/2023
20/03/2024;6894;31;5;90;450;23/05/2023
20/03/2024;6895;43;2;105;210;26/07/2023
20/03/2024;6896;43;7;40;280;26/07/2023
20/03/2024;6897;48;3;120;360;29/08/2023
20/03/2024;6898;49;2;105;210;30/08/2023
20/03/2024;6899;51;3;120;360;14/09/2023
20/03/2024;6900;52;10;200;2000;17/09/2023
20/03/2024;6901;54;7;40;280;22/09/2023
20/03/2024;6902;57;6;30;180;02/10/2023
20/03/2024;6903;57;7;40;280;02/10/2023
20/03/2024;6904;58;3;120;360;12/10/2023
20/03/2024;6905;58;2;105;210;12/10/2023
20/03/2024;6906;60;10;200;2000;19/10/2023
20/03/2024;6907;62;5;90;450;07/11/2023
20/03/2024;6908;64;7;40;280;14/11/2023
20/03/2024;6909;64;8;190;1520;14/11/2023
20/03/2024;6910;65;8;190;1520;17/11/2023
20/03/2024;6911;65;10;200;2000;17/11/2023
20/03/2024;6912;66;7;40;280;23/11/2023
20/03/2024;6913;70;1;100;100;08/12/2023
20/03/2024;6914;71;2;105;210;12/12/2023
20/03/2024;6915;72;2;105;210;18/12/2023
20/03/2024;6916;75;2;105;210;29/12/2023
20/03/2024;6917;76;9;200;1800;10/01/2024
20/03/2024;6918;80;9;200;1800;23/01/2024
20/03/2024;6919;80;4;150;600;23/01/2024
20/03/2024;6920;81;6;30;180;25/01/2024
20/03/2024;6921;82;6;30;180;05/02/2024
20/03/2024;6922;83;2;105;210;15/02/2024
20/03/2024;6923;83;8;190;1520;15/02/2024
20/03/2024;6924;84;3;120;360;23/02/2024
20/03/2024;6925;84;4;150;600;23/02/2024
20/03/2024;6926;84;1;100;100;23/02/2024
20/03/2024;6927;84;9;200;1800;23/02/2024
20/03/2024;6928;85;5;90;450;29/02/2024
20/03/2024;6929;85;9;200;1800;29/02/2024
20/03/2024;6930;86;3;120;360;03/03/2024
20/03/2024;6931;87;2;105;210;04/03/2024
20/03/2024;6932;87;2;105;210;04/03/2024
20/03/2024;6933;88;9;200;1800;08/03/2024
20/03/2024;6934;89;8;190;1520;10/03/2024
20/03/2024;6935;89;4;150;600;10/03/2024
20/03/2024;6936;89;1;100;100;10/03/2024
21/03/2024;6937;3;7;40;280;15/01/2023
21/03/2024;6938;10;2;105;210;14/02/2023
21/03/2024;6939;10;4;150;600;14/02/2023
21/03/2024;6940;12;10;200;2000;19/02/2023
21/03/2024;6941;15;9;200;1800;10/03/2023
21/03/2024;6942;19;3;120;360;27/03/2023
21/03/2024;6943;39;10;200;2000;15/07/2023
21/03/2024;6944;42;5;90;450;24/07/2023
21/03/2024;6945;44;1;100;100;29/07/2023
21/03/2024;6946;44;10;200;2000;29/07/2023
21/03/2024;6947;45;1;100;100;30/07/2023
21/03/2024;6948;46;5;90;450;27/08/2023
21/03/2024;6949;55;7;40;280;22/09/2023
21/03/2024;6950;55;1;100;100;22/09/2023
21/03/2024;6951;59;7;40;280;18/10/2023
21/03/2024;6952;60;8;190;1520;19/10/2023
21/03/2024;6953;63;2;105;210;07/11/2023
21/03/2024;6954;66;8;190;1520;23/11/2023
21/03/2024;6955;67;9;200;1800;24/11/2023
21/03/2024;6956;67;9;200;1800;24/11/2023
21/03/2024;6957;68;2;105;210;02/12/2023
21/03/2024;6958;71;10;200;2000;12/12/2023
21/03/2024;6959;73;6;30;180;20/12/2023
21/03/2024;6960;75;6;30;180;29/12/2023
21/03/2024;6961;77;3;120;360;10/01/2024
